,Price,Location,Title,Link,Date
35,"$17,988",CALL 916-304-9616 !!,2017 Chevy Chevrolet Equinox LT suv Patriot Blue Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2017-chevy-chevrolet-equinox/7299266781.html,Mar 30
36,"$37,488",CALL 916-304-9616 !!,2019 Chevy Chevrolet Silverado 1500 Custom pickup Northsky Blue,https://sacramento.craigslist.org/ctd/d/sacramento-2019-chevy-chevrolet/7299266799.html,Mar 30
37,"$15,225",CALL 916-304-9616 !!,2013 INFINITI G37 Sedan x sedan Blue Slate,https://sacramento.craigslist.org/ctd/d/sacramento-2013-infiniti-g37-sedan/7299266808.html,Mar 30
38,"$12,488",CALL 916-304-9616 !!,2014 Honda Accord Sedan Sport sedan Modern Steel Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2014-honda-accord-sedan/7299266773.html,Mar 30
39,"$15,188",CALL 916-304-9616 !!,2019 Nissan Sentra S sedan Super Black,https://sacramento.craigslist.org/ctd/d/sacramento-2019-nissan-sentra-sedan/7299266778.html,Mar 30
40,"$8,787",CALL 916-304-9616 !!,2013 Honda Fit hatchback Alabaster Silver Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2013-honda-fit-hatchback/7299266767.html,Mar 30
41,"$21,988",CALL 916-304-9616 !!,2016 Hyundai Genesis 3.8L sedan Santiago Silver,https://sacramento.craigslist.org/ctd/d/sacramento-2016-hyundai-genesis-38l/7299266771.html,Mar 30
42,"$13,288",CALL 916-304-9616 !!,2017 Hyundai Elantra SE sedan Electric Blue Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2017-hyundai-elantra-se/7299266776.html,Mar 30
43,"$20,988",CALL 916-304-9616 !!,2018 Toyota RAV4 LE 4x2 suv Silver Sky Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2018-toyota-rav4-le-4x2-suv/7299266803.html,Mar 30
44,"$13,488",CALL 916-304-9616 !!,2018 Hyundai Elantra SEL sedan Symphony Silver,https://sacramento.craigslist.org/ctd/d/sacramento-2018-hyundai-elantra-sel/7299266754.html,Mar 30
45,"$23,988",CALL 916-304-9616 !!,2013 GMC Sierra 1500 SLE pickup Summit White,https://sacramento.craigslist.org/ctd/d/sacramento-2013-gmc-sierra-1500-sle/7299266741.html,Mar 30
46,"$24,688",CALL 916-304-9616 !!,2016 Chevy Chevrolet Silverado 1500 LT pickup Summit White,https://sacramento.craigslist.org/ctd/d/sacramento-2016-chevy-chevrolet/7299266747.html,Mar 30
47,"$11,088",CALL 916-304-9616 !!,2015 Nissan Altima 2.5 S sedan Brilliant Silver,https://sacramento.craigslist.org/ctd/d/sacramento-2015-nissan-altima-25-sedan/7299266765.html,Mar 30
48,"$18,888",CALL 916-304-9616 !!,2018 Chevy Chevrolet Equinox LT suv Summit White,https://sacramento.craigslist.org/ctd/d/sacramento-2018-chevy-chevrolet-equinox/7299266761.html,Mar 30
49,"$13,488",CALL 916-304-9616 !!,2018 Kia Soul + hatchback Mysterious Blue,https://sacramento.craigslist.org/ctd/d/sacramento-2018-kia-soul-hatchback/7299266724.html,Mar 30
50,"$11,688",CALL 916-304-9616 !!,2011 Chevy Chevrolet Camaro 1LS coupe Silver Ice Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2011-chevy-chevrolet-camaro/7299266726.html,Mar 30
51,"$19,888",CALL 916-304-9616 !!,2018 Subaru Impreza Premium hatchback Ice Silver Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2018-subaru-impreza-premium/7299266728.html,Mar 30
52,"$11,788",CALL 916-304-9616 !!,2017 Kia Forte5 LX hatchback Clear White,https://sacramento.craigslist.org/ctd/d/sacramento-2017-kia-forte5-lx-hatchback/7299266731.html,Mar 30
53,"$15,388",CALL 916-304-9616 !!,2019 VW Volkswagen Jetta S sedan Blue Silk Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2019-vw-volkswagen-jetta/7299266733.html,Mar 30
54,"$16,488",CALL 916-304-9616 !!,2017 Nissan Altima 2.5 SR sedan Gun Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2017-nissan-altima-25-sr/7299266743.html,Mar 30
55,"$15,788",CALL 916-304-9616 !!,2019 Nissan Sentra S sedan Brilliant Silver Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2019-nissan-sentra-sedan/7299266713.html,Mar 30
56,"$13,188",CALL 916-304-9616 !!,2007 Nissan Titan XE pickup Deep Water,https://sacramento.craigslist.org/ctd/d/sacramento-2007-nissan-titan-xe-pickup/7299266723.html,Mar 30
57,"$11,788",CALL 916-304-9616 !!,2015 Kia Sportage LX suv Sage Green,https://sacramento.craigslist.org/ctd/d/sacramento-2015-kia-sportage-lx-suv/7299266701.html,Mar 30
58,"$15,788",CALL 916-304-9616 !!,2016 Ford Fusion SE sedan Ingot Silver,https://sacramento.craigslist.org/ctd/d/sacramento-2016-ford-fusion-se-sedan/7299266704.html,Mar 30
59,"$6,700",Sacramento-Carmichael,Low Miles HONDA CRV 4WD SUV CR-V EX Very nice,https://sacramento.craigslist.org/cto/d/sacramento-low-miles-honda-crv-4wd-suv/7299266533.html,Mar 30
60,"$14,975",elverta,2020 Nissan Altima 2.5 S 4dr Sedan Sedan,https://sacramento.craigslist.org/cto/d/elverta-2020-nissan-altima-25-4dr-sedan/7299265094.html,Mar 30
61,"$23,979",+ CAR EXPO AUTO CENTER,2013 Infiniti QX56 4WD 4dr -TOP $$$ FOR YOUR TRADE!!,https://sacramento.craigslist.org/ctd/d/sacramento-2013-infiniti-qx56-4wd-4dr/7299264113.html,Mar 30
62,"$13,788",CALL 916-304-9616 !!,2018 Nissan Sentra SV sedan Fresh Powder,https://sacramento.craigslist.org/ctd/d/sacramento-2018-nissan-sentra-sv-sedan/7299260809.html,Mar 30
63,"$15,188",CALL 916-304-9616 !!,2015 Honda Crosstour EX-L suv White Diamond Pearl,https://sacramento.craigslist.org/ctd/d/sacramento-2015-honda-crosstour-ex-suv/7299260794.html,Mar 30
64,"$14,114",CALL 916-304-9616 !!,2015 Ford Fusion SE sedan CASHMERE,https://sacramento.craigslist.org/ctd/d/sacramento-2015-ford-fusion-se-sedan/7299260796.html,Mar 30
65,"$15,688",CALL 916-304-9616 !!,2017 Nissan Altima 2.5 SR sedan Super Black,https://sacramento.craigslist.org/ctd/d/sacramento-2017-nissan-altima-25-sr/7299260783.html,Mar 30
66,"$15,588",CALL 916-304-9616 !!,2018 Nissan Altima 2.5 SV sedan Glacier White,https://sacramento.craigslist.org/ctd/d/sacramento-2018-nissan-altima-25-sv/7299260789.html,Mar 30
67,"$13,988",CALL 916-304-9616 !!,2018 Nissan Sentra SV sedan Gun Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2018-nissan-sentra-sv-sedan/7299260770.html,Mar 30
68,"$15,555",CALL 916-304-9616 !!,2017 Subaru Impreza sedan Ice Silver Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2017-subaru-impreza-sedan/7299260772.html,Mar 30
69,"$12,688",CALL 916-304-9616 !!,2018 Hyundai Elantra SEL sedan Phantom Black,https://sacramento.craigslist.org/ctd/d/sacramento-2018-hyundai-elantra-sel/7299260774.html,Mar 30
70,"$16,947",CALL 916-304-9616 !!,2006 Toyota Tacoma PreRunner 4x2 Double Cab pickup Silver Streak Mica,https://sacramento.craigslist.org/ctd/d/sacramento-2006-toyota-tacoma-prerunner/7299260759.html,Mar 30
71,"$10,222",CALL 916-304-9616 !!,2017 Nissan Versa Note S Plus hatchback Brilliant Silver,https://sacramento.craigslist.org/ctd/d/sacramento-2017-nissan-versa-note-plus/7299260760.html,Mar 30
72,"$41,288",CALL 916-304-9616 !!,2017 GMC Sierra 1500 SLT pickup Quicksilver Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2017-gmc-sierra-1500-slt/7299260746.html,Mar 30
73,"$8,488",CALL 916-304-9616 !!,2014 Honda Civic Sedan LX sedan Dyno Blue Pearl,https://sacramento.craigslist.org/ctd/d/sacramento-2014-honda-civic-sedan-lx/7299260728.html,Mar 30
74,"$6,909",CALL 916-304-9616 !!,2010 Mazda Mazda3 i Touring sedan Graphite Mica,https://sacramento.craigslist.org/ctd/d/sacramento-2010-mazda-mazda3-touring/7299260763.html,Mar 30
75,"$10,938",CALL 916-304-9616 !!,2018 Nissan Versa SV sedan Gray,https://sacramento.craigslist.org/ctd/d/sacramento-2018-nissan-versa-sv-sedan/7299260751.html,Mar 30
76,"$24,988",CALL 916-304-9616 !!,2013 Ram 1500 Express pickup Bright White,https://sacramento.craigslist.org/ctd/d/sacramento-2013-ram-1500-express-pickup/7299260755.html,Mar 30
77,"$21,633",CALL 916-304-9616 !!,2019 Honda Civic Hatchback Sport hatchback White,https://sacramento.craigslist.org/ctd/d/sacramento-2019-honda-civic-hatchback/7299260741.html,Mar 30
78,"$10,677",CALL 916-304-9616 !!,2012 Toyota Corolla S sedan Magnetic Gray Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2012-toyota-corolla-sedan/7299260726.html,Mar 30
79,"$12,222",CALL 916-304-9616 !!,2014 Honda Accord Sedan LX sedan White Orchid Pearl,https://sacramento.craigslist.org/ctd/d/sacramento-2014-honda-accord-sedan-lx/7299260714.html,Mar 30
80,"$11,471",CALL 916-304-9616 !!,2017 Ford Focus SE hatchback Red,https://sacramento.craigslist.org/ctd/d/sacramento-2017-ford-focus-se-hatchback/7299260717.html,Mar 30
81,"$12,201",CALL 916-304-9616 !!,2013 Honda Accord Sdn LX sedan White Orchid Pearl,https://sacramento.craigslist.org/ctd/d/sacramento-2013-honda-accord-sdn-lx/7299260720.html,Mar 30
82,"$15,288",CALL 916-304-9616 !!,2014 Honda Accord Sedan Sport sedan Alabaster Silver Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2014-honda-accord-sedan/7299260723.html,Mar 30
83,"$36,788",CALL 916-304-9616 !!,2017 Mercedes-Benz AMG C 43 4MATIC Sedan sedan Black,https://sacramento.craigslist.org/ctd/d/sacramento-2017-mercedes-benz-amg-43/7299260705.html,Mar 30
84,"$15,988",CALL 916-304-9616 !!,2018 Nissan Altima 2.5 S sedan Super Black,https://sacramento.craigslist.org/ctd/d/sacramento-2018-nissan-altima-25-sedan/7299260738.html,Mar 30
85,"$16,731",CALL 916-304-9616 !!,2018 Honda Civic Sedan LX sedan Crystal Black Pearl,https://sacramento.craigslist.org/ctd/d/sacramento-2018-honda-civic-sedan-lx/7299260680.html,Mar 30
86,"$14,874",CALL 916-304-9616 !!,2015 Chevy Chevrolet Equinox LT suv Tungsten Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2015-chevy-chevrolet-equinox/7299260710.html,Mar 30
87,"$15,445",CALL 916-304-9616 !!,2013 Scion FRS coupe Raven,https://sacramento.craigslist.org/ctd/d/sacramento-2013-scion-frs-coupe-raven/7299260716.html,Mar 30
88,"$10,777",CALL 916-304-9616 !!,2011 Chevy Chevrolet Traverse LTZ suv Silver Ice Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2011-chevy-chevrolet/7299260708.html,Mar 30
89,"$13,666",CALL 916-304-9616 !!,2015 Hyundai Veloster hatchback Vitamin C Pearl,https://sacramento.craigslist.org/ctd/d/sacramento-2015-hyundai-veloster/7299260687.html,Mar 30
90,"$35,578",CALL 916-304-9616 !!,2020 Toyota Camry TRD V6 sedan Celestial Silver/Midnight Black,https://sacramento.craigslist.org/ctd/d/sacramento-2020-toyota-camry-trd-v6/7299260691.html,Mar 30
91,"$14,874",CALL 916-304-9616 !!,2013 Toyota Sienna LE van Super White,https://sacramento.craigslist.org/ctd/d/sacramento-2013-toyota-sienna-le-van/7299260673.html,Mar 30
92,"$19,488",CALL 916-304-9616 !!,2013 Dodge Challenger SXT coupe Granite Crystal Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2013-dodge-challenger-sxt/7299260674.html,Mar 30
93,"$18,181",CALL 916-304-9616 !!,2018 Toyota Camry SE sedan Super White,https://sacramento.craigslist.org/ctd/d/sacramento-2018-toyota-camry-se-sedan/7299260658.html,Mar 30
94,"$9,898",CALL 916-304-9616 !!,2014 Ford Fusion SE sedan Tuxedo Black Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2014-ford-fusion-se-sedan/7299260659.html,Mar 30
95,"$18,848",CALL 916-304-9616 !!,2013 Lexus RX 350 4x4 With Navigation and Premium Pkg suv Claret Mica,https://sacramento.craigslist.org/ctd/d/sacramento-2013-lexus-rx-350-4x4-with/7299260668.html,Mar 30
96,"$8,787",CALL 916-304-9616 !!,2014 Kia Rio LX hatchback Clear White,https://sacramento.craigslist.org/ctd/d/sacramento-2014-kia-rio-lx-hatchback/7299260669.html,Mar 30
97,"$11,555",CALL 916-304-9616 !!,2016 Hyundai Elantra SE sedan Symphony Silver,https://sacramento.craigslist.org/ctd/d/sacramento-2016-hyundai-elantra-se/7299260635.html,Mar 30
98,"$25,445",CALL 916-304-9616 !!,2013 Toyota 4Runner SR5 4X4 With Premium Pkg suv Salsa Red Pearl,https://sacramento.craigslist.org/ctd/d/sacramento-2013-toyota-4runner-sr5-4x4/7299260664.html,Mar 30
99,"$14,447",CALL 916-304-9616 !!,2017 Mitsubishi Outlander ES suv Labrador Black Pearl,https://sacramento.craigslist.org/ctd/d/sacramento-2017-mitsubishi-outlander-es/7299260638.html,Mar 30
100,"$15,878",CALL 916-304-9616 !!,2017 Nissan Rogue SV suv Glacier White,https://sacramento.craigslist.org/ctd/d/sacramento-2017-nissan-rogue-sv-suv/7299260656.html,Mar 30
101,"$26,335",CALL 916-304-9616 !!,2012 Jeep Wrangler Unlimited Sport suv Bright White,https://sacramento.craigslist.org/ctd/d/sacramento-2012-jeep-wrangler-unlimited/7299260625.html,Mar 30
102,"$27,222",CALL 916-304-9616 !!,2016 Toyota 4Runner SR5 Premium 4X2 suv Magnetic Gray Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2016-toyota-4runner-sr5/7299260637.html,Mar 30
103,"$8,484",CALL 916-304-9616 !!,2016 Nissan Versa SV sedan Blue,https://sacramento.craigslist.org/ctd/d/sacramento-2016-nissan-versa-sv-sedan/7299260605.html,Mar 30
104,"$14,787",CALL 916-304-9616 !!,2016 Jeep Patriot 75th Anniversary suv Bright White Clearcoat,https://sacramento.craigslist.org/ctd/d/sacramento-2016-jeep-patriot-75th/7299260607.html,Mar 30
105,"$13,949",CALL 916-304-9616 !!,2013 Honda CRV EX suv Polished Metal Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2013-honda-crv-ex-suv/7299260608.html,Mar 30
106,"$24,868",CALL 916-304-9616 !!,2013 Chevy Chevrolet Silverado 1500 Hybrid pickup Summit White,https://sacramento.craigslist.org/ctd/d/sacramento-2013-chevy-chevrolet/7299260610.html,Mar 30
107,"$27,337",CALL 916-304-9616 !!,2013 Chevy Chevrolet Silverado 1500 Work Truck pickup Summit White,https://sacramento.craigslist.org/ctd/d/sacramento-2013-chevy-chevrolet/7299260616.html,Mar 30
108,"$9,595",CALL 916-304-9616 !!,2014 Dodge Dart SE sedan Billet Silver Metallic Clearcoat,https://sacramento.craigslist.org/ctd/d/sacramento-2014-dodge-dart-se-sedan/7299260590.html,Mar 30
109,"$15,885",CALL 916-304-9616 !!,2017 Nissan Altima 2.5 S sedan Brilliant Silver,https://sacramento.craigslist.org/ctd/d/sacramento-2017-nissan-altima-25-sedan/7299260596.html,Mar 30
110,"$25,585",CALL 916-304-9616 !!,2014 Chevy Chevrolet Silverado 1500 LT pickup Brownstone Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2014-chevy-chevrolet/7299260613.html,Mar 30
111,"$27,088",CALL 916-304-9616 !!,2014 Ford F150 FX4 pickup Tuxedo Black Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2014-ford-f150-fx4-pickup/7299260584.html,Mar 30
112,"$13,255",CALL 916-304-9616 !!,2016 Mazda Mazda6 i Touring sedan Snowflake White Pearl Mica,https://sacramento.craigslist.org/ctd/d/sacramento-2016-mazda-mazda6-touring/7299260592.html,Mar 30
113,"$11,997",CALL 916-304-9616 !!,2004 Chevy Chevrolet Silverado 1500 Crew Cab LS pickup Silver Birch,https://sacramento.craigslist.org/ctd/d/sacramento-2004-chevy-chevrolet/7299260580.html,Mar 30
114,"$14,849",CALL 916-304-9616 !!,2015 Honda Civic Coupe Si coupe Rallye Red,https://sacramento.craigslist.org/ctd/d/sacramento-2015-honda-civic-coupe-si/7299260583.html,Mar 30
115,"$13,886",CALL 916-304-9616 !!,2015 Subaru XV Crosstrek Limited suv Tangerine Orange Pearl,https://sacramento.craigslist.org/ctd/d/sacramento-2015-subaru-xv-crosstrek/7299260565.html,Mar 30
116,"$13,477",CALL 916-304-9616 !!,2016 Kia Optima LX sedan Sangria,https://sacramento.craigslist.org/ctd/d/sacramento-2016-kia-optima-lx-sedan/7299260567.html,Mar 30
117,"$18,188",CALL 916-304-9616 !!,2018 Toyota CHR XLE suv Blizzard Pearl,https://sacramento.craigslist.org/ctd/d/sacramento-2018-toyota-chr-xle-suv/7299260545.html,Mar 30
118,"$25,288",CALL 916-304-9616 !!,2015 Ford F150 XLT pickup Oxford White,https://sacramento.craigslist.org/ctd/d/sacramento-2015-ford-f150-xlt-pickup/7299260557.html,Mar 30
119,"$17,788",CALL 916-304-9616 !!,2019 Subaru Legacy Premium sedan Magnetite Gray Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2019-subaru-legacy-premium/7299260560.html,Mar 30
0,"$13,787",CALL 916-304-9616 !!,2014 Subaru Forester 2.5i suv Venetian Red Pearl,https://sacramento.craigslist.org/ctd/d/sacramento-2014-subaru-forester-25i-suv/7299260568.html,Mar 30
1,"$13,488",CALL 916-304-9616 !!,2017 Ford Fusion SE sedan Lightning Blue,https://sacramento.craigslist.org/ctd/d/sacramento-2017-ford-fusion-se-sedan/7299260546.html,Mar 30
2,"$25,497",CALL 916-304-9616 !!,2012 Jeep Wrangler Unlimited Sahara suv Black,https://sacramento.craigslist.org/ctd/d/sacramento-2012-jeep-wrangler-unlimited/7299260564.html,Mar 30
3,"$13,488",CALL 916-304-9616 !!,2013 Honda CRV LX suv Urban Titanium Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2013-honda-crv-lx-suv-urban/7299260533.html,Mar 30
4,"$18,383",CALL 916-304-9616 !!,2018 Toyota Camry LE sedan Celestial Silver Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2018-toyota-camry-le-sedan/7299260536.html,Mar 30
5,"$24,588",CALL 916-304-9616 !!,2018 Subaru Forester Limited suv Ice Silver Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2018-subaru-forester-limited/7299260523.html,Mar 30
6,"$20,778",CALL 916-304-9616 !!,2009 Jeep Wrangler Rubicon suv Jeep Green Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2009-jeep-wrangler-rubicon/7299260520.html,Mar 30
7,"$9,292",CALL 916-304-9616 !!,2018 Mitsubishi Mirage G4 ES sedan Starlight Silver,https://sacramento.craigslist.org/ctd/d/sacramento-2018-mitsubishi-mirage-g4-es/7299260526.html,Mar 30
8,"$33,788",CALL 916-304-9616 !!,2019 Toyota Tacoma SR5 4x2 Double Cab pickup Magnetic Gray Metallic,https://sacramento.craigslist.org/ctd/d/sacramento-2019-toyota-tacoma-sr5-4x2/7299260504.html,Mar 30
9,"$19,494",CALL 916-304-9616 !!,2010 Dodge Challenger R/T coupe Hemi Orange Pearl,https://sacramento.craigslist.org/ctd/d/sacramento-2010-dodge-challenger-t/7299260506.html,Mar 30
10,"$13,443",CALL 916-304-9616 !!,2012 Honda Accord Cpe EX coupe Crystal Black Pearl,https://sacramento.craigslist.org/ctd/d/sacramento-2012-honda-accord-cpe-ex/7299260509.html,Mar 30
11,"$31,355",CALL 916-304-9616 !!,2017 Acura MDX suv Crystal Black Pearl,https://sacramento.craigslist.org/ctd/d/sacramento-2017-acura-mdx-suv-crystal/7299260517.html,Mar 30
12,"$24,955",CALL*916-238-3213*for Instant Availability/Updated Location,2017 Honda Civic Si SKU:HH701696 Sedan,https://sacramento.craigslist.org/ctd/d/roseville-2017-honda-civic-si-skuhh/7299259940.html,Mar 30
