,Price,Location,Title,Link,Date
11,"$14,450",+ NATIONAL AUTO BROKERS,2013 Toyota Sienna 5dr 7-Pass Van V6 XLE (TOP RATED DEALER AWARD 2018 !!!),https://newyork.craigslist.org/wch/ctd/d/waterbury-2013-toyota-sienna-5dr-pass/7299261011.html,Mar 30
12,"$11,999",AS LOW AS $50 A WEEK FOR THIS ALTIMA,CERTIFIED 2017 NISSAN ALTIMA SL! BACKUP CAMERA!LOW MILES!NAVI!,https://newyork.craigslist.org/que/ctd/d/jamaica-certified-2017-nissan-altima-sl/7299257841.html,Mar 30
13,"$10,495",N/A,2010 Cadillac CTS Sedan Performance LIKE NEW!!!,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2010-cadillac-cts-sedan/7299256357.html,Mar 30
14,"$9,995",N/A,2005 Chrysler 300C HEMI LIKE NEW 1 OWNER!!!,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2005-chrysler-300c-hemi-like/7299255447.html,Mar 30
15,"$10,800",Freeport,Lexus RX350 2009 ONLY 61K,https://newyork.craigslist.org/lgi/cto/d/freeport-lexus-rx-only-61k/7299255206.html,Mar 30
16,"$28,995",BMW X6 Vermilion Red Metallic,2014 BMW X6  xDrive35i - SUV,https://newyork.craigslist.org/lgi/ctd/d/jericho-2014-bmw-x6-xdrive35i-suv/7299253821.html,Mar 30
17,"$20,000",TriBeCa,Best Advertisement 25 years ( exp,https://newyork.craigslist.org/mnh/cto/d/new-york-best-advertisement-25-years-exp/7299253680.html,Mar 30
18,"$21,997",BMW X5 Alpine White,2014 BMW X5  xDrive35i - SUV,https://newyork.craigslist.org/brk/ctd/d/jericho-2014-bmw-x5-xdrive35i-suv/7299252490.html,Mar 30
19,"$6,999",+ Auto Spot LLC,2010 Ford Ranger Super Cab XLT Pickup 4D 6 ft EZ-FINANCING!,https://newyork.craigslist.org/brk/ctd/d/wood-ridge-2010-ford-ranger-super-cab/7299251941.html,Mar 30
20,"$3,500",N/A,2007 Hyundai Tucson with 99k miles,https://newyork.craigslist.org/stn/cto/d/staten-island-2007-hyundai-tucson-with/7299251344.html,Mar 30
21,"$1,500",Westbury,Truck for sale,https://newyork.craigslist.org/lgi/cto/d/westbury-truck-for-sale/7299249924.html,Mar 30
22,"$24,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Subaru Crosstrek 2.0i Limited Sport Utility 4D hatchback Black -,https://newyork.craigslist.org/wch/ctd/d/valhalla-2019-subaru-crosstrek-20i/7299248710.html,Mar 30
23,"$19,990",TOUCHLESS DELIVERY TO YOUR HOME,2016 GMC Terrain SLE-2 Sport Utility 4D suv Black - FINANCE ONLINE,https://newyork.craigslist.org/wch/ctd/d/valhalla-2016-gmc-terrain-sle-sport/7299248660.html,Mar 30
24,"$19,990",TOUCHLESS DELIVERY TO YOUR HOME,2017 GMC Acadia SLE-2 Sport Utility 4D suv Silver - FINANCE ONLINE,https://newyork.craigslist.org/wch/ctd/d/valhalla-2017-gmc-acadia-sle-sport/7299248645.html,Mar 30
25,"$27,995",+ Victory Cars East,2016 Audi S6 4dr Sdn Premium Plus,https://newyork.craigslist.org/que/ctd/d/huntington-station-2016-audi-s6-4dr-sdn/7299248837.html,Mar 30
26,"$6,000",165 and 167 intervale,2010 Subaru Forester 2.5X,https://newyork.craigslist.org/brx/cto/d/bronx-2010-subaru-forester-25x/7299247521.html,Mar 30
27,"$48,000",Brooklyn,2008 Hummer H2. Custom makes Alcantara interior,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2008-hummer-h2-custom-makes/7299247249.html,Mar 30
28,"$21,995",+ DREAM CAR GALLERY - Bad Credit No Credit - 100% Approval,2015 Porsche Macan AWD 4dr S - Payments starting at $39/week,https://newyork.craigslist.org/lgi/ctd/d/woodbury-2015-porsche-macan-awd-4dr/7299245688.html,Mar 30
29,"$3,900",Brooklyn,2005 Chrysler PT Cruiser  Convertible  2 4L Turbo  Touring Edition,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2005-chrysler-pt-cruiser/7299245507.html,Mar 30
30,"$32,990",TOUCHLESS DELIVERY TO YOUR HOME,2015 GMC Yukon Denali Sport Utility 4D suv Gray - FINANCE ONLINE,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2015-gmc-yukon-denali-sport/7299242507.html,Mar 30
31,"$4,500",Union City,"Dodge Charger 2008 80,000 miles",https://newyork.craigslist.org/jsy/cto/d/union-city-dodge-charger-miles/7299243273.html,Mar 30
32,"$1,700",Saint Albans,2003 Nissan pathfinder,https://newyork.craigslist.org/que/cto/d/saint-albans-2003-nissan-pathfinder/7299242910.html,Mar 30
33,"$12,500",N/A,2006 Ford F550 Flat Bed Stake Bed,https://newyork.craigslist.org/que/cto/d/woodside-2006-ford-f550-flat-bed-stake/7299242013.html,Mar 30
34,"$1,700",Saint Albans,2008 Subaru outback,https://newyork.craigslist.org/que/cto/d/saint-albans-2008-subaru-outback/7299237814.html,Mar 30
35,"$25,995","Bronx, NY",2018 Jeep Wrangler Unlimited,https://newyork.craigslist.org/brx/ctd/d/bronx-2018-jeep-wrangler-unlimited/7299237609.html,Mar 30
36,"$5,999",N/A,2011 Ford Transit connect,https://newyork.craigslist.org/jsy/cto/d/newark-2011-ford-transit-connect/7299236264.html,Mar 30
37,"$10,500",Norwalk,Impeccably Maintained Must See!!,https://newyork.craigslist.org/fct/cto/d/norwalk-impeccably-maintained-must-see/7299234616.html,Mar 30
38,"$11,000",N/A,"2011 BMW X5 xDrive 35i ""low miles""",https://newyork.craigslist.org/brk/cto/d/brooklyn-2011-bmw-x5-xdrive-35i-low/7299232395.html,Mar 30
39,"$29,590",TOUCHLESS DELIVERY TO YOUR HOME,2018 Acura MDX Sport Utility 4D suv Gray - FINANCE ONLINE,https://newyork.craigslist.org/lgi/ctd/d/ronkonkoma-2018-acura-mdx-sport-utility/7299230848.html,Mar 30
40,"$20,995",+ EVERYONE FINANCED!!  PODEMOS FINANCIAR A CUALQUIERA!,2019 Honda Accord LX - Call/Text 718-831-6477,https://newyork.craigslist.org/brk/ctd/d/bronx-2019-honda-accord-lx-call-text/7299230777.html,Mar 30
41,"$8,927",Harrison,*ONE OWNER* - 2011 Toyota RAV4 4WD Do It All!,https://newyork.craigslist.org/wch/ctd/d/mamaroneck-one-owner-toyota-rav4-4wd-do/7299229613.html,Mar 30
42,"$7,327",Harrison,2010 Toyota Prius II Get The Most For Your Mile!,https://newyork.craigslist.org/wch/ctd/d/mamaroneck-2010-toyota-prius-ii-get-the/7299229377.html,Mar 30
43,"$3,927",Harrison,LOW MILES 2005 Kia Amanti w/Six Month Powertrain Warranty,https://newyork.craigslist.org/wch/ctd/d/mamaroneck-low-miles-2005-kia-amanti/7299228862.html,Mar 30
44,"$5,999",+ Auto Spot LLC,2010 Ford Taurus SEL Sedan 4D EZ-FINANCING!,https://newyork.craigslist.org/brx/ctd/d/wood-ridge-2010-ford-taurus-sel-sedan/7299228098.html,Mar 30
45,"$15,950",+ NATIONAL AUTO BROKERS,2015 Chevrolet Chevy Express Cargo Van RWD 3500 (TOP RATED DEALER AWARD 2018 !!!,https://newyork.craigslist.org/wch/ctd/d/waterbury-2015-chevrolet-chevy-express/7299227911.html,Mar 30
46,"$34,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 BMW 4 Series 440i Gran Coupe Sedan 4D coupe Black - FINANCE,https://newyork.craigslist.org/fct/ctd/d/westport-2018-bmw-series-440i-gran/7299225073.html,Mar 30
47,"$30,990",TOUCHLESS DELIVERY TO YOUR HOME,2017 BMW 4 Series 440i xDrive Gran Coupe 4D coupe Gray - FINANCE,https://newyork.craigslist.org/fct/ctd/d/westport-2017-bmw-series-440i-xdrive/7299225063.html,Mar 30
48,"$16,500",N/A,2018 Chevrolet Bolt EV,https://newyork.craigslist.org/stn/cto/d/staten-island-2018-chevrolet-bolt-ev/7299224257.html,Mar 30
49,"$16,299",+ EVERYONE FINANCED!!  PODEMOS FINANCIAR A CUALQUIERA!,2019 Toyota Camry LE - Call/Text 718-831-6477,https://newyork.craigslist.org/wch/ctd/d/bronx-2019-toyota-camry-le-call-text/7299222443.html,Mar 30
50,"$7,500",N/A,2006 GMC W3500,https://newyork.craigslist.org/que/cto/d/astoria-2006-gmc-w3500/7299222354.html,Mar 30
51,"$5,500",N/A,2013 Kia Sorento,https://newyork.craigslist.org/fct/cto/d/stamford-2013-kia-sorento/7299221480.html,Mar 30
52,"$22,995",+ DREAM CAR GALLERY - Bad Credit No Credit - 100% Approval,2017 BMW 5 Series 540i xDrive Sedan - Payments starting at $39/week,https://newyork.craigslist.org/lgi/ctd/d/woodbury-2017-bmw-series-540i-xdrive/7299221150.html,Mar 30
53,"$41,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Acura MDX SH-AWD w/Technology Pkg Sport Utility 4D suv Gray -,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2020-acura-mdx-sh-awd/7299219723.html,Mar 30
54,"$4,500",Flushing,HYUNDAI SONATA LIMITED,https://newyork.craigslist.org/que/cto/d/fresh-meadows-hyundai-sonata-limited/7299217433.html,Mar 30
55,"$3,400","New Rochelle, Bronx, Manhattan",2003 Honda Odyssey minivan van,https://newyork.craigslist.org/wch/cto/d/new-rochelle-2003-honda-odyssey-minivan/7299216523.html,Mar 30
56,"$8,000",brooklyn,2014 ford explorer  Police Interception,https://newyork.craigslist.org/brk/cto/d/brooklyn-2014-ford-explorer-police/7299215600.html,Mar 30
57,"$4,700",Staten Island,2011 Chevrolet Express Extended Cargo Van with pass windows,https://newyork.craigslist.org/stn/cto/d/staten-island-2011-chevrolet-express/7299215560.html,Mar 30
58,"$2,000",Laurelton,2010 Ford E-350 12 Passenger Van- Needs Work,https://newyork.craigslist.org/brk/cto/d/cambria-heights-2010-ford-passenger-van/7299215214.html,Mar 30
59,"$3,450",Queens Village,2010 Honda Civic LX 4 Dr  * Minor Body Work *Best  Offer *,https://newyork.craigslist.org/que/cto/d/queens-village-2010-honda-civic-lx-dr/7299214697.html,Mar 30
60,"$5,995",+ NYC Auto Mart INC,2013 Chrysler Town  Country 4dr Wgn Touring Guaranteed Credit Approval!,https://newyork.craigslist.org/jsy/ctd/d/brooklyn-2013-chrysler-town-country-4dr/7299214374.html,Mar 30
61,"$35,985",+ Fast Track Motors,2015 CHEVROLET SUBURBAN K1500 LTZ - PMTS. STARTING @ $59/WEEK,https://newyork.craigslist.org/brk/ctd/d/paterson-2015-chevrolet-suburban-k1500/7299214271.html,Mar 30
62,"$5,995",+ NYC Auto Mart INC,2013 Chrysler Town  Country 4dr Wgn Touring Guaranteed Credit Approval!,https://newyork.craigslist.org/que/ctd/d/brooklyn-2013-chrysler-town-country-4dr/7299214219.html,Mar 30
63,"$17,995",+ DREAM CAR GALLERY - Bad Credit No Credit - 100% Approval,2018 INFINITI Q50 3.0t LUXE AWD - Payments starting at $39/week,https://newyork.craigslist.org/que/ctd/d/woodbury-2018-infiniti-q50-30t-luxe-awd/7299214176.html,Mar 30
64,"$16,986",Call *914-215-7421* for Instant Availability,2018 Jeep Renegade Upland Edition SKU:JPH68771 SUV,https://newyork.craigslist.org/wch/ctd/d/new-rochelle-2018-jeep-renegade-upland/7299212572.html,Mar 30
65,"$45,000",LONG ISLAND CITY,2020 Mercedes Benz GLC 300 AWD,https://newyork.craigslist.org/que/cto/d/long-island-city-2020-mercedes-benz-glc/7299211536.html,Mar 30
66,"$5,800",Brooklyn,2009 Jeep Liberty LIMITED,https://newyork.craigslist.org/brk/cto/d/brooklyn-2009-jeep-liberty-limited/7299208458.html,Mar 30
67,"$13,000",LONG BEACH,2017 Volkswagen Golf SportWagen TSI S w/ 4Motion all-wheel drive,https://newyork.craigslist.org/lgi/cto/d/long-beach-2017-volkswagen-golf/7299208278.html,Mar 30
68,"$2,500",Inwood / Wash Hts,Mazda MPV 2003,https://newyork.craigslist.org/mnh/cto/d/new-york-mazda-mpv-2003/7299207738.html,Mar 30
69,"$3,000",N/A,2003 Cadillac cts,https://newyork.craigslist.org/lgi/cto/d/baldwin-2003-cadillac-cts/7299207415.html,Mar 30
70,"$17,495",medford,2010 Ford F-350 Super Duty Diesel 4x4 ***ONLY 86K***,https://newyork.craigslist.org/lgi/ctd/d/holtsville-2010-ford-350-super-duty/7299207373.html,Mar 30
71,"$14,000",ronkonkoma,2013 Ford E-350 Super Duty,https://newyork.craigslist.org/lgi/cto/d/ronkonkoma-2013-ford-350-super-duty/7299206609.html,Mar 30
72,"$20,900",N/A,2013 BMW X5 xDrive5.0i M Package,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2013-bmw-x5-xdrive50i-package/7299205266.html,Mar 30
73,"$30,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 Toyota 4Runner SR5 Premium Sport Utility 4D suv White - FINANCE,https://newyork.craigslist.org/que/ctd/d/fresh-meadows-2018-toyota-4runner-sr5/7299203967.html,Mar 30
74,"$24,795",+ EVERYONE FINANCED!!  PODEMOS FINANCIAR A CUALQUIERA!,2017 Jaguar XE 35t Prestige - Call/Text 718-831-6477,https://newyork.craigslist.org/fct/ctd/d/bronx-2017-jaguar-xe-35t-prestige-call/7299203942.html,Mar 30
75,"$30,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Toyota 4Runner SR5 Sport Utility 4D suv Red - FINANCE ONLINE,https://newyork.craigslist.org/que/ctd/d/fresh-meadows-2019-toyota-4runner-sr5/7299203887.html,Mar 30
76,"$14,423",New Jersey State Auto Auction,2017 *Nissan* *Sentra* *SR CVT* Aspen White,https://newyork.craigslist.org/jsy/ctd/d/jersey-city-2017-nissan-sentra-sr-cvt/7299203765.html,Mar 30
77,"$7,975",Great Neck,Honda Accord EX 2012,https://newyork.craigslist.org/lgi/cto/d/great-neck-honda-accord-ex-2012/7299203653.html,Mar 30
78,"$8,500",Forest Hills,2002 Lexus LS 430,https://newyork.craigslist.org/que/cto/d/forest-hills-2002-lexus-ls-430/7299202332.html,Mar 30
79,"$9,300",Broadway Autos Inc.,2013 Toyota Corolla Sdn Auto LE Special Edition (Natl) FOR ONLY $155/m,https://newyork.craigslist.org/lgi/ctd/d/amityville-2013-toyota-corolla-sdn-auto/7299200039.html,Mar 30
80,"$5,600","Corona, NY",Nissan Maxima 3.5 SE 2006-48k,https://newyork.craigslist.org/que/cto/d/corona-nissan-maxima-35-se/7299199042.html,Mar 30
81,"$14,155",2018 Chevrolet Cruze Freeport,2018 Chevrolet Cruze -,https://newyork.craigslist.org/lgi/ctd/d/freeport-2018-chevrolet-cruze/7299198748.html,Mar 30
82,"$3,900",Bridgeport,2004 Mercedes C240 Wagon,https://newyork.craigslist.org/fct/cto/d/bridgeport-2004-mercedes-c240-wagon/7299198723.html,Mar 30
83,"$5,600",Flushing,2013 Dodge Grand Caravan SXT by Owner,https://newyork.craigslist.org/que/cto/d/maspeth-2013-dodge-grand-caravan-sxt-by/7299196077.html,Mar 30
84,"$2,800",Union City,Toyota Sienna 2004 LE,https://newyork.craigslist.org/jsy/cto/d/union-city-toyota-sienna-2004-le/7299195084.html,Mar 30
85,"$5,500",N/A,Honda CR-V 2007,https://newyork.craigslist.org/brx/cto/d/bronx-honda-cr-2007/7299194639.html,Mar 30
86,"$19,598","Long Island City, NY",2017 Hyundai Tucson SE,https://newyork.craigslist.org/que/ctd/d/astoria-2017-hyundai-tucson-se/7299194309.html,Mar 30
87,"$32,595","Larchmont, NY",2018 RAM 1500 Express,https://newyork.craigslist.org/wch/ctd/d/larchmont-2018-ram-1500-express/7299191541.html,Mar 30
88,"$4,600",Brooklyn,2002 Toyota Camry xle,https://newyork.craigslist.org/brk/cto/d/brooklyn-2002-toyota-camry-xle/7299191099.html,Mar 30
89,"$14,900",Stratford,2014 Durango Rallye AWD,https://newyork.craigslist.org/fct/cto/d/stratford-2014-durango-rallye-awd/7299190642.html,Mar 30
90,"$39,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Acura MDX SH-AWD Sport Utility 4D suv Red - FINANCE ONLINE,https://newyork.craigslist.org/lgi/ctd/d/ronkonkoma-2020-acura-mdx-sh-awd-sport/7299188917.html,Mar 30
91,"$25,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Nissan Frontier Crew Cab SL Pickup 4D 5 ft pickup White - FINANCE,https://newyork.craigslist.org/fct/ctd/d/westport-2019-nissan-frontier-crew-cab/7299188938.html,Mar 30
92,"$30,590",TOUCHLESS DELIVERY TO YOUR HOME,2018 Audi Q5 Premium Plus Sport Utility 4D suv Black - FINANCE ONLINE,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2018-audi-q5-premium-plus/7299188824.html,Mar 30
93,"$5,900",N/A,2015 Subaru Legacy 2.5i,https://newyork.craigslist.org/brx/cto/d/bronx-2015-subaru-legacy-25i/7299187770.html,Mar 30
94,"$38,500",N/A,Clean Tesla Model 3,https://newyork.craigslist.org/wch/cto/d/mount-vernon-clean-tesla-model/7299187626.html,Mar 30
95,"$3,200",Brooklyn,Mercury maineer 2010,https://newyork.craigslist.org/brk/cto/d/brooklyn-mercury-maineer-2010/7299187471.html,Mar 30
96,"$5,000",Brooklyn,Nissan Murano 2010,https://newyork.craigslist.org/brk/cto/d/brooklyn-nissan-murano-2010/7299185507.html,Mar 30
97,"$5,900",Union City,Nissan Altima 2012 low miles,https://newyork.craigslist.org/jsy/cto/d/union-city-nissan-altima-2012-low-miles/7299184202.html,Mar 30
98,"$16,500",Queens,Nissan Rogue SV AWD 2018 Excellent condition for sale,https://newyork.craigslist.org/que/cto/d/richmond-hill-nissan-rogue-sv-awd-2018/7299183868.html,Mar 30
99,"$8,995",+ UNEMPLOYED? WE CAN FINANCE YOU!,2011 Toyota Camry LE 4dr Sedan 6A BUY HERE/PAY HERE AVAILABLE,https://newyork.craigslist.org/que/ctd/d/ridgewood-2011-toyota-camry-le-4dr/7299182096.html,Mar 30
100,"$13,000",Bayside,2006 Volvo S60R,https://newyork.craigslist.org/que/cto/d/oakland-gardens-2006-volvo-s60r/7299178042.html,Mar 30
101,"$21,995",+ DREAM CAR GALLERY - Bad Credit No Credit - 100% Approval,2015 Porsche Macan AWD 4dr S - Payments starting at $39/week,https://newyork.craigslist.org/que/ctd/d/woodbury-2015-porsche-macan-awd-4dr/7299177682.html,Mar 30
102,"$5,995",Don Brown Bus Sales,2013 *BLUE BIRD* *BLUE BIRD* *VISION*,https://newyork.craigslist.org/brx/ctd/d/johnstown-2013-blue-bird-blue-bird/7299175849.html,Mar 30
103,"$5,900",Mazda MX-5 Miata Convertible,2002 Mazda MX-5 Miata LS 2dr Roadster,https://newyork.craigslist.org/brx/ctd/d/trenton-2002-mazda-mx-miata-ls-2dr/7299175496.html,Mar 30
104,"$3,200",Toyota Avalon Sedan,2002 Toyota Avalon XLS 4dr Sedan w/Bucket Seats,https://newyork.craigslist.org/brk/ctd/d/trenton-2002-toyota-avalon-xls-4dr/7299175336.html,Mar 30
105,"$48,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Jeep Gladiator Rubicon Pickup 4D 5 ft pickup White - FINANCE,https://newyork.craigslist.org/jsy/ctd/d/newark-2020-jeep-gladiator-rubicon/7299173786.html,Mar 30
106,"$17,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 Ford Fusion SE Sedan 4D sedan White - FINANCE ONLINE,https://newyork.craigslist.org/jsy/ctd/d/newark-2018-ford-fusion-se-sedan-4d/7299173780.html,Mar 30
107,"$20,590",TOUCHLESS DELIVERY TO YOUR HOME,2020 Nissan Altima 2.5 SR Sedan 4D sedan Black - FINANCE ONLINE,https://newyork.craigslist.org/jsy/ctd/d/newark-2020-nissan-altima-25-sr-sedan/7299173755.html,Mar 30
108,"$7,500",long island IN HOUSE DMV,2011 CHEVY EQUINOX 99 k good carfax,https://newyork.craigslist.org/lgi/cto/d/islip-2011-chevy-equinox-99-good-carfax/7299174678.html,Mar 30
109,"$39,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Honda Ridgeline Black Edition Pickup 4D 5 ft pickup Black -,https://newyork.craigslist.org/jsy/ctd/d/newark-2019-honda-ridgeline-black/7299173883.html,Mar 30
110,"$20,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Nissan Altima 2.5 SL Sedan 4D sedan Black - FINANCE ONLINE,https://newyork.craigslist.org/jsy/ctd/d/newark-2020-nissan-altima-25-sl-sedan/7299173866.html,Mar 30
111,"$28,590",TOUCHLESS DELIVERY TO YOUR HOME,2018 Jeep Grand Cherokee Laredo E Sport Utility 4D suv Black - FINANCE,https://newyork.craigslist.org/jsy/ctd/d/newark-2018-jeep-grand-cherokee-laredo/7299173817.html,Mar 30
112,"$15,590",TOUCHLESS DELIVERY TO YOUR HOME,2014 Hyundai Tucson SE Sport Utility 4D suv White - FINANCE ONLINE,https://newyork.craigslist.org/jsy/ctd/d/newark-2014-hyundai-tucson-se-sport/7299173795.html,Mar 30
113,"$15,990",TOUCHLESS DELIVERY TO YOUR HOME,2013 Nissan Altima 2.5 SL Sedan 4D sedan Silver - FINANCE ONLINE,https://newyork.craigslist.org/jsy/ctd/d/newark-2013-nissan-altima-25-sl-sedan/7299173799.html,Mar 30
114,"$31,590",TOUCHLESS DELIVERY TO YOUR HOME,2019 Nissan Armada SV Sport Utility 4D suv Gray - FINANCE ONLINE,https://newyork.craigslist.org/jsy/ctd/d/newark-2019-nissan-armada-sv-sport/7299173754.html,Mar 30
115,"$15,990",TOUCHLESS DELIVERY TO YOUR HOME,2016 Nissan Altima 2.5 SV Sedan 4D sedan Red - FINANCE ONLINE,https://newyork.craigslist.org/jsy/ctd/d/newark-2016-nissan-altima-25-sv-sedan/7299173759.html,Mar 30
116,"$36,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Jeep Gladiator Sport Pickup 4D 5 ft pickup Black - FINANCE ONLINE,https://newyork.craigslist.org/jsy/ctd/d/newark-2020-jeep-gladiator-sport-pickup/7299173751.html,Mar 30
117,"$22,590",TOUCHLESS DELIVERY TO YOUR HOME,2015 Mercedes-Benz CLA-Class CLA 250 Coupe 4D coupe Black - FINANCE,https://newyork.craigslist.org/jsy/ctd/d/newark-2015-mercedes-benz-cla-class-cla/7299173744.html,Mar 30
118,"$14,990",TOUCHLESS DELIVERY TO YOUR HOME,2016 Ford Fusion SE Sedan 4D sedan Red - FINANCE ONLINE,https://newyork.craigslist.org/jsy/ctd/d/newark-2016-ford-fusion-se-sedan-4d/7299173723.html,Mar 30
119,"$17,590",TOUCHLESS DELIVERY TO YOUR HOME,2017 Ford Fusion SE Sedan 4D sedan Blue - FINANCE ONLINE,https://newyork.craigslist.org/jsy/ctd/d/newark-2017-ford-fusion-se-sedan-4d/7299173720.html,Mar 30
0,"$15,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 Ford Fusion SE Hybrid Sedan 4D sedan White - FINANCE ONLINE,https://newyork.craigslist.org/jsy/ctd/d/newark-2018-ford-fusion-se-hybrid-sedan/7299173721.html,Mar 30
1,"$40,590",TOUCHLESS DELIVERY TO YOUR HOME,2020 Jeep Gladiator Sport Pickup 4D 5 ft pickup White - FINANCE ONLINE,https://newyork.craigslist.org/jsy/ctd/d/newark-2020-jeep-gladiator-sport-pickup/7299173852.html,Mar 30
2,"$49,590",TOUCHLESS DELIVERY TO YOUR HOME,2015 Jeep Grand Cherokee SRT Sport Utility 4D suv Black - FINANCE,https://newyork.craigslist.org/jsy/ctd/d/newark-2015-jeep-grand-cherokee-srt/7299173798.html,Mar 30
3,"$13,990",TOUCHLESS DELIVERY TO YOUR HOME,2017 Ford Fusion SE Sedan 4D sedan White - FINANCE ONLINE,https://newyork.craigslist.org/jsy/ctd/d/newark-2017-ford-fusion-se-sedan-4d/7299173828.html,Mar 30
4,"$22,590",TOUCHLESS DELIVERY TO YOUR HOME,2015 Mercedes-Benz CLA-Class CLA 250 4MATIC Coupe 4D coupe White -,https://newyork.craigslist.org/jsy/ctd/d/newark-2015-mercedes-benz-cla-class-cla/7299173758.html,Mar 30
5,"$37,590",TOUCHLESS DELIVERY TO YOUR HOME,2019 Honda Ridgeline Black Edition Pickup 4D 5 ft pickup Black -,https://newyork.craigslist.org/jsy/ctd/d/newark-2019-honda-ridgeline-black/7299173760.html,Mar 30
6,"$20,990",TOUCHLESS DELIVERY TO YOUR HOME,2017 Hyundai Tucson SE Plus Sport Utility 4D suv Gray - FINANCE ONLINE,https://newyork.craigslist.org/jsy/ctd/d/newark-2017-hyundai-tucson-se-plus/7299173727.html,Mar 30
7,"$37,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Nissan Armada SL Sport Utility 4D suv Gray - FINANCE ONLINE,https://newyork.craigslist.org/jsy/ctd/d/newark-2020-nissan-armada-sl-sport/7299173729.html,Mar 30
8,"$33,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Nissan Armada SV Sport Utility 4D suv Blue - FINANCE ONLINE,https://newyork.craigslist.org/jsy/ctd/d/newark-2019-nissan-armada-sv-sport/7299173716.html,Mar 30
9,"$19,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Mitsubishi Eclipse Cross SEL Sport Utility 4D hatchback Brown -,https://newyork.craigslist.org/jsy/ctd/d/newark-2019-mitsubishi-eclipse-cross/7299173711.html,Mar 30
